"","X","ID","date","estacion","PM25","PM25_hora","AOD_055","ndvi","BCSMASS_dia","DUSMASS_dia","DUSMASS25_dia","OCSMASS_dia","SO2SMASS_dia","SO4SMASS_dia","SSSMASS_dia","SSSMASS25_dia","blh_mean","blh_min","blh_max","blh_sd","sp_mean","sp_min","sp_max","sp_sd","d2m_mean","d2m_min","d2m_max","d2m_sd","t2m_mean","t2m_min","t2m_max","t2m_sd","v10_mean","v10_min","v10_max","v10_sd","u10_mean","u10_min","u10_max","u10_sd","tp_mean","tp_min","tp_max","tp_sd","DEM","dayWeek"
"2156",3475,4,2019-09-21,"EMC II LM-AER",11.91666667,7.461538462,0.065398444,0.483530957769105,1.11e-09,2.26e-08,5.54e-09,3.59e-09,1.76e-09,9.91e-10,8.75e-09,1.79e-09,624.492718634815,73.0995024315517,2221.53075257398,721.622676141456,101668.065845678,101503.118980231,101874.446701714,84.507431557948,271.938196235717,270.59704453446,273.934036358839,1.06827876982689,286.83474479501,279.394628616322,296.107246879614,6.25874695612662,-1.29829888609504,-3.3488410721933,2.56088654512334,1.6640374325169,3.97442002446903,1.80408161446215,6.647174181294,1.76716009739032,0,0,0,0,17,6
"2157",3476,4,2019-09-22,"EMC II LM-AER",10.33333333,11.15384615,0.079242988,0.483530957769105,5.58e-10,2.17e-08,5.43e-09,1.51e-09,2.3e-09,9.35e-10,1.28e-08,2.49e-09,455.563050675521,67.096857449246,1287.66323436884,438.723319881685,102542.696688387,101995.787972485,102875.227373463,263.838367546969,273.00394265341,270.73754492069,275.342428977925,1.56341309667742,285.21722135664,277.969918614885,291.21900197921,4.36750469969061,0.499312527792732,-2.58973566606892,3.00524442545771,1.84674278579713,-2.05834664036803,-3.21849914094109,1.0921733168517,1.11764336471433,0,0,0,0,17,7
"2158",3478,4,2019-09-24,"EMC II LM-AER",18.91666667,12.53846154,0.089391476,0.483530957769105,1.4e-09,3.54e-09,9.24e-10,4e-09,4.69e-09,6.25e-10,2.33e-09,6.18e-10,330.599348189373,88.9645351274728,1143.11263023897,354.444416766096,101958.647758783,101716.11503346,102101.668228023,141.165841632503,280.798735526486,279.019374748957,283.634431960381,1.17634357540563,289.544925392937,280.744544402346,298.944439344706,6.48181997341237,-2.3445362631566,-3.12449787733823,-1.30208838195511,0.552638902373304,0.85480441861178,-1.49144789275231,2.12932443629098,1.03710462831605,0,0,0,0,17,2
"2159",3479,4,2019-09-25,"EMC II LM-AER",20.83333333,11.07692308,0.079485242,0.483530957769105,1.76e-09,1e-08,2.6e-09,6.15e-09,3.46e-09,1.13e-09,3.67e-09,9.06e-10,454.700777610692,97.0528305139456,1915.3600104355,609.807704128245,101706.009913435,101440.707225948,101862.879879191,146.378658364394,280.482771282772,276.695163890296,286.618560916403,2.3201572356416,292.983697902139,285.010904969276,301.896937383165,6.02474113267077,-0.641307797327163,-3.32971940200305,2.09437809991207,1.78677026026269,2.0835402886962,-2.15619785495904,3.97609425394841,1.5291531052437,0,0,0,0,17,3
"2161",3482,4,2019-09-28,"EMC II LM-AER",16.625,15.23076923,0.152301583,0.483530957769105,5.12e-10,7.28e-09,1.98e-09,1.79e-09,4.15e-09,1.05e-09,1.78e-08,3.83e-09,585.518987845017,158.12880019606,894.984192626943,194.008463894401,101541.832118026,101112.099045981,101748.475042237,240.063631821278,283.311989219739,282.715090159345,284.147326710789,0.410716328712966,289.519925060236,285.10860920158,295.38986942863,3.59680964958553,-2.96323996883158,-4.71091159881773,-1.04233968163751,0.963302662430019,-3.10064468306778,-5.00200781991127,-1.64471951739862,0.984186494629599,5.43411384532932e-06,0,5.36308840858993e-05,1.35356733094973e-05,17,6
"2162",3483,4,2019-09-29,"EMC II LM-AER",27.79166667,16.84615385,0.143278756,0.483530957769105,9.03e-10,3.64e-09,9.36e-10,4.32e-09,5.26e-09,8.75e-10,1.02e-08,2.36e-09,384.120214207063,118.941566394445,880.572237692847,290.925971205303,100876.823513754,100304.202476781,101191.624672508,297.528503151666,285.638163989598,284.024149216271,287.479919609222,1.07178645819847,292.565194766376,285.913498311901,301.009518698787,5.67995138147985,-3.60881162608598,-6.10236121732431,-1.51937037374228,1.50304100712163,-1.55307978423153,-2.77480363518123,-0.759808178126685,0.52166668562203,0,0,0,0,17,7
"2166",3496,4,2019-10-18,"EMC II LM-AER",11.47058824,5.25,0.061373429,0.548176986323982,8.48e-10,5.9e-09,1.49e-09,1.77e-09,1.34e-09,7.07e-10,3.68e-09,8.74e-10,768.327982536119,54.5343458131119,1916.46878695476,652.740509091907,101477.215707263,101102.768242182,101778.092055438,199.942388213061,284.139143296149,279.703614247303,288.649170218416,2.71002113444533,290.273736943449,285.118988260391,295.861486443225,3.81104338854402,2.91372887302144,0.375190429419799,6.20475405427866,1.96691963550207,3.33849846658805,1.41907134929771,4.60618336185381,0.902113837588364,1.62981494852487e-07,0,3.0740164872182e-06,6.26827762692684e-07,17,5
"2168",3502,4,2019-10-24,"EMC II LM-AER",17.59090909,8.615384615,0.06597412,0.548176986323982,1.09e-09,1.12e-08,3.03e-09,2.4e-09,2.13e-09,8.87e-10,3.74e-09,9.39e-10,608.021073588144,19.4766360049209,2015.81978894051,775.357182317576,101192.609938473,101030.377737014,101294.421939026,82.8503503294424,281.348665682768,279.256602020379,283.887675662184,1.17068140489143,289.446914026538,280.923980199207,297.925674830144,6.19738106769825,0.561644679744267,-1.63626336853743,2.17659893474318,1.23531882513939,2.02161285689125,-1.15118060025393,4.05498096768188,1.36713437948538,0,0,0,0,17,4
"2169",3503,4,2019-10-25,"EMC II LM-AER",26.43478261,11.5,0.075754117,0.548176986323982,1.31e-09,1.37e-08,3.81e-09,3.31e-09,3.82e-09,1.08e-09,2.64e-09,6.68e-10,607.477208251367,29.9910781743369,1879.45140765494,697.020370558743,101221.561946752,101034.313174995,101410.311597851,116.287814446507,286.389047912495,283.10273671482,289.182309887292,1.86824615975721,294.088545291248,287.670478737659,301.811567529269,5.28622756977514,-1.33961696964815,-2.91733740195377,0.0135671069222361,0.859225192400132,2.52152766578283,-1.24497773685366,5.16410056375618,1.85186729306452,5.79424887692357e-05,0,0.000769777436147288,0.000173850382632162,17,5
"2170",3504,4,2019-10-26,"EMC II LM-AER",34.95833333,8.769230769,0.105043884,0.548176986323982,1.61e-09,5.39e-09,1.62e-09,7.02e-09,5.5e-09,9.02e-10,5.07e-09,8.8e-10,524.556908452549,37.7695141764891,1241.5370681885,474.795391770778,100760.794624323,100238.560264701,101090.764441539,287.351990195834,287.230292583358,285.011073703587,289.784592291834,1.35181232112938,295.493847435476,290.160263299686,301.139641545462,3.81541444573415,-3.86580179552862,-7.01200195555792,2.58830404235295,2.25818945601773,-0.328759397655482,-1.29208315532895,0.546908397093401,0.533570487755115,1.08126615614102e-05,0,0.000250657819416112,5.11080893417454e-05,17,6
"2173",3510,4,2019-11-02,"EMC II LM-AER",10.82608696,7.583333333,0.112031397,0.594626218634806,1.25e-09,1.46e-08,3.23e-09,4.01e-09,3.45e-09,1.01e-09,3.88e-09,8.59e-10,503.359863117571,38.0032387947994,1249.35305913725,459.724381168439,100854.047827109,100676.010708252,101021.58001332,111.737472844167,289.070273127215,282.43691670274,292.500184669242,3.71504695257053,294.988399518485,292.167580857885,299.335782579563,2.45661257363043,2.8007840937582,-0.224133903114803,5.72255440160599,1.90784389215095,1.07514876994998,-1.45670946758082,2.82983988791883,1.4108646807824,0.00020047280795873,0,0.00215352326156539,0.000507704246992141,17,6
"2175",3513,4,2019-11-05,"EMC II LM-AER",13.83333333,9.384615385,0.056417961,0.594626218634806,9.16e-10,1.69e-08,4.17e-09,4.06e-09,2.27e-09,1.82e-09,7.19e-09,1.63e-09,654.624614702038,28.1363671937363,1903.69486650897,698.388697696532,101054.20712524,100463.879302133,101346.738515611,268.782611035407,285.378691372746,281.313345821396,290.549702212807,3.06734738934449,292.023444945261,284.140040930436,298.396174659747,4.5602116644422,1.35613725450293,-1.13212505775262,3.99037642963578,1.40952022969892,0.328200280188251,-2.23182511648242,3.21078698252467,1.71373603859213,3.38861566427448e-07,0,3.57715121797562e-06,9.41944975945824e-07,17,2
"2176",3515,4,2019-11-07,"EMC II LM-AER",12.5,9.076923077,0.072751608,0.594626218634806,1.16e-09,2.32e-08,5.35e-09,3.41e-09,2.89e-09,8.86e-10,6.42e-09,1.2e-09,648.041351022006,226.224552506685,1446.5063590657,425.91645863097,100948.398323173,100842.821222681,101084.179705369,62.0895205694298,287.371051766567,284.025726177316,289.754461686392,1.55911374732187,295.551108392683,289.235700474623,302.343969941891,4.3953718343516,-0.81821699753499,-4.4957320916668,4.0764146867789,3.14603592939916,1.81008573910998,-5.29692179633984,5.13893419170767,2.5254689638568,0,0,0,0,17,4
"2178",3521,4,2019-11-13,"EMC II LM-AER",27.29166667,20.38461538,0.177,0.594626218634806,1.05e-09,1.66e-08,4.84e-09,3.06e-09,4.84e-09,1.59e-09,1.08e-08,2.44e-09,618.419383918752,39.4841882715395,2010.14058421191,744.92099676879,100586.433254038,100338.265453401,100760.23256129,126.39048390052,291.201017143152,289.408597214606,292.678226814018,0.938538334407161,297.121389696798,291.991743763233,303.300153577709,4.23451922295848,0.136191345826856,-2.15645777453218,2.76702446563589,1.73747344292873,0.686352178203942,-2.67843552168521,2.79714246431303,1.71466859849212,6.92730624188915e-06,0,5.90866018201633e-05,1.53525815640915e-05,17,3
"2179",3522,4,2019-11-14,"EMC II LM-AER",17.70833333,10.76923077,0.173249565,0.594626218634806,7.76e-10,2.03e-08,5.4e-09,2.12e-09,1.63e-09,9.9e-10,6.61e-09,1.7e-09,786.650900961113,20.4035483661516,2488.45545768024,949.842433995228,100750.534819831,100510.617317162,100960.795022523,148.854180569229,286.197059126867,277.470492400128,290.041257016896,4.40752635608315,296.449489322447,290.158419954405,302.607253895402,4.31127929063649,2.91430617524403,0.509336270721547,5.84780039585134,1.80728027489133,0.43992517648315,-2.21976551812685,1.79823231507387,0.928175157964715,3.38550561139131e-07,0,4.17565048617308e-06,1.14747945223872e-06,17,4
"2180",3523,4,2019-11-15,"EMC II LM-AER",29.57142857,13.46153846,0.110211298,0.594626218634806,8.07e-10,1.83e-08,4.83e-09,2.39e-09,5.16e-09,1.15e-09,9.35e-09,2.25e-09,545.104922109762,60.8291961195803,1412.1046044239,520.706438452393,101014.544888507,100704.929864911,101232.517319151,169.114686537108,287.089464265178,283.156638014079,288.875129528242,1.4708900488899,295.760538896401,288.787717994587,302.553371503961,4.89126746119667,-2.41151136787897,-4.00259350255118,0.747812240898938,1.12998541387286,-0.342753099650465,-2.68820007038862,1.81156977371953,1.38099906370321,0,0,0,0,17,5
"2181",3526,4,2019-11-19,"EMC II LM-AER",14.83333333,13.38461538,0.262014658,0.594626218634806,8.47e-10,1.44e-08,3.59e-09,3.23e-09,3.6e-09,1.12e-09,1.27e-08,2.73e-09,510.124928132472,34.6466771369113,1484.5719377906,512.657523770216,101257.736473719,100965.153794735,101455.907631428,153.891538331978,291.396600177722,290.104907124435,293.419139724918,0.963418350594811,296.962926676844,291.298663117863,302.874236422157,4.36543836823018,-0.426270516707008,-2.34883870263823,2.57239560721858,1.59458055239563,-1.58045107996891,-2.94944127071314,-0.360914436786266,0.800613616385522,3.02293795849448e-05,0,0.000255900557999889,5.41633402803043e-05,17,2
"2182",3527,4,2019-11-20,"EMC II LM-AER",18.04166667,13.76923077,0.106798897,0.594626218634806,8.29e-10,1.22e-08,3.42e-09,3.93e-09,4.74e-09,1.56e-09,1.34e-08,2.68e-09,599.890660634175,103.919771725768,1835.74836686979,577.612559248607,100977.202311771,100801.778753135,101098.439442428,86.2357257431475,291.390561420988,289.358281134065,293.052446688092,1.28661282333905,300.336827690541,294.160219691581,307.513749200199,5.09673458928472,-2.20992284665033,-3.41232971943101,-0.0320943905757295,0.924675906544467,-0.876902034420946,-3.94717368983908,1.21146024771949,1.77057194914488,0,0,0,0,17,3
"2183",3528,4,2019-11-22,"EMC II LM-AER",7.043478261,6,0.255597159,0.594626218634806,5.62e-10,1.04e-08,3.18e-09,2.39e-09,2.18e-09,9.06e-10,1.08e-08,2.22e-09,658.873123385406,156.224742290902,1449.53985591356,406.691827402201,101221.986621496,100835.987297056,101624.267868293,262.406479043324,288.736075595566,280.881731368747,293.372732409323,3.95046737755107,294.109199504738,291.901488918062,297.097799114352,1.82149244968633,3.4807280546664,-1.80765364631784,6.03055401094072,2.16801238898883,-2.33035565753326,-4.74486525247576,-0.563176874707803,1.31564108169071,0.000214979687400293,0,0.00167603326449641,0.000466203497466973,17,5
"2184",3529,4,2019-11-23,"EMC II LM-AER",8.916666667,9.076923077,0.140524528,0.594626218634806,4.06e-10,1.07e-08,3.16e-09,1.45e-09,1.67e-09,1.12e-09,3.13e-08,5.56e-09,856.351907621069,426.472883515751,1417.05474299684,328.76604184014,101921.021473263,101755.015144741,102123.808940152,115.049450040652,282.433477307378,279.06253488595,285.188705670239,1.89333099110282,290.06371221917,283.445444251459,296.259787864801,4.60877194117627,1.76582769352982,-0.0641354002840928,3.50030532767175,1.44249646231947,-4.5331101201099,-6.98629543724175,-2.46021037669742,1.34836285905532,2.35239895658246e-08,0,5.23276371455187e-07,1.06779481320465e-07,17,6
"2185",3530,4,2019-11-24,"EMC II LM-AER",7.416666667,6.769230769,0.116362738,0.594626218634806,3.38e-10,5.94e-09,1.84e-09,1.32e-09,2.28e-09,7.28e-10,3.44e-08,5.59e-09,1051.71061078729,741.639016349324,1553.10366835027,303.412078084913,101464.823114173,100829.79809256,101804.267652357,326.704809834445,284.742505835727,283.510442263761,287.167604020132,1.11949529601843,292.595136122648,288.058278581008,297.8324879056,3.72408997086527,-3.05035407810334,-5.77044083231713,1.07678931991177,1.91656825216937,-5.03324764809577,-6.33010956578994,-3.35074267958002,0.900228469693927,1.24379968360092e-07,0,2.72334332500759e-06,5.5613808436542e-07,17,7
"2186",3532,4,2019-11-27,"EMC II LM-AER",11.65217391,5.916666667,0.084787522,0.594626218634806,7.59e-10,2.9e-08,6.7e-09,2.17e-09,1.38e-09,6.23e-10,8.3e-09,1.41e-09,907.978385585526,68.5456649237309,2380.76831002148,945.235628983221,101028.924991701,100853.265053207,101178.610129911,90.3257039720451,280.241024693135,277.1345641639,282.675071021193,1.48789419680998,293.451095699023,284.402099511295,300.633073797649,5.44562128153735,1.69828463803518,0.478117102986139,3.17947013920831,0.704165876968847,3.20797224206683,1.17500919411177,5.74823419300499,1.56659808093833,0,0,0,0,17,3
"2187",3533,4,2019-11-28,"EMC II LM-AER",21.73913043,14.75,0.081307799,0.594626218634806,1.06e-09,3.05e-08,7.43e-09,3.06e-09,3.75e-09,8.77e-10,8.36e-09,1.41e-09,667.82951618901,21.3798729169197,1926.05858625487,767.170591279005,100966.871671531,100536.581456391,101165.511519489,216.938225601872,283.544713711738,281.562820840786,286.344588980808,1.2213307521367,294.98028718523,284.957214727819,303.18046619275,6.49604635694007,-1.78013787664801,-5.44655898061322,2.15705050775389,2.6675471552931,1.06299696086802,-1.22197593589186,2.82655521377425,1.24097401258614,0,0,0,0,17,4
"2189",3536,4,2019-12-02,"EMC II LM-AER",16.95833333,11.84615385,0.120383161,0.489320353517216,4.87e-10,1.3e-08,3.21e-09,1.45e-09,2.77e-09,6.18e-10,1.38e-08,2.38e-09,727.54906632639,65.888353012476,1963.43434781524,739.679679468474,101557.778660635,100987.020022117,101845.14453279,270.23357905808,279.920837842464,277.600907610508,283.211623758502,1.69776791662566,292.586203027545,283.81599565899,299.958740614023,5.64700676247453,-0.755567236167832,-4.42803756606579,2.63185381895213,2.3809747237005,-0.498394089185804,-2.59941720748549,1.42453192344568,1.39989424916194,0,0,0,0,17,1
"2190",3539,4,2019-12-05,"EMC II LM-AER",10,5.230769231,0.045415109,0.489320353517216,6.13e-10,9.17e-09,2.19e-09,1.61e-09,1.31e-09,4.34e-10,1.01e-08,1.73e-09,1019.32867114622,48.6260775682934,1898.90753602748,585.133510252252,101050.281379642,100701.303011951,101240.678229656,183.507893331994,281.227008900258,280.353688153191,283.8620424981,0.782300545584648,290.32817354035,282.764097313468,297.520403910303,4.91716370903478,2.3491132716912,-1.19235443070497,4.73822768821062,1.51348640046742,2.48153962524292,1.097975713164,3.91192229516322,1.05540318989856,0,0,0,0,17,4
"2191",3540,4,2019-12-06,"EMC II LM-AER",18.2173913,9.583333333,0.071276624,0.489320353517216,9.93e-10,2.5e-08,5.45e-09,2.82e-09,2.29e-09,6.05e-10,7.88e-09,1.65e-09,977.987719883813,39.6624699245569,2608.21554770734,917.480519181462,100705.514917735,100462.225409008,100883.677267436,124.870029803788,281.113890509419,278.533699903731,283.518170504855,1.7114174736901,295.544730078832,288.738236488308,302.599179993854,5.22213451486675,0.556875572727001,-3.99634319080356,4.12558337922536,2.987657016685,0.960304375130979,-1.73819809865024,4.55073168021151,1.859776669294,3.11469905506416e-07,0,7.47527773215399e-06,1.52588467744722e-06,17,5
"2192",3542,4,2019-12-08,"EMC II LM-AER",14.75,9.461538462,0.096989413,0.489320353517216,9.73e-10,1.03e-08,2.64e-09,3.14e-09,3.63e-09,8.21e-10,8.8e-09,1.89e-09,869.355030983545,156.967402228889,2489.2032624803,878.490442475106,100797.477800176,100444.701083469,101019.337130837,179.145579528515,285.186111107777,281.908921443417,288.341241862374,2.13979881965333,296.921469053753,289.675303798767,304.560517233125,5.42933193107097,-2.07080790719975,-3.43350458367882,1.96668632458562,1.74838325194514,1.30011124841725,-2.32858020703344,5.32056564245002,2.5405142987187,3.53949229542979e-06,0,2.54028221687833e-05,7.10392837053262e-06,17,7
"2194",3544,4,2019-12-10,"EMC II LM-AER",22.83333333,17.76923077,0.125696325,0.489320353517216,1.08e-09,1.07e-08,3.09e-09,4.32e-09,2.83e-09,1.38e-09,5.48e-09,9.47e-10,1004.28117140644,71.6833155927026,2437.35108489863,931.381635708662,100526.263804696,100334.187223179,100723.171858503,116.923738829194,287.0715630101,285.959741576287,288.543941412055,0.772219217332495,302.273520442271,294.196045743287,310.080084697712,5.71999024447811,-2.46157467126278,-3.65154463318347,-0.823020499968458,0.95999270164029,3.66941748671813,0.983012038454379,6.52758903072374,1.72769402321025,7.50353998722905e-11,0,1.01270569390326e-09,2.49280201167323e-10,17,2
"2195",3545,4,2019-12-11,"EMC II LM-AER",23.79166667,18.38461538,0.196627758,0.489320353517216,1.01e-09,1.94e-08,5.13e-09,3.34e-09,3.14e-09,1.02e-09,1.11e-08,2.42e-09,792.318820265472,70.8994329416451,2965.62235517031,1031.67607796499,100253.859719703,99896.6277414596,100479.827838799,214.68369975978,288.531088617454,287.12529142012,291.18051354172,1.13110983258696,301.420569362146,294.810732081006,307.816834071368,4.49803708764836,-1.09394865631909,-5.15011404305197,5.48500439200154,2.81745472357112,1.27771745114928,-1.6083035202552,3.34156391372776,1.35237676044916,2.78361798081035e-05,0,0.000411566823219373,9.09148171077284e-05,17,3
"2196",3546,4,2019-12-12,"EMC II LM-AER",8.434782609,8.916666667,0.160180946,0.489320353517216,6.78e-10,4.52e-08,9.11e-09,2.6e-09,1.92e-09,9.08e-10,9e-09,1.46e-09,1341.67572458427,189.100768899475,2749.16446425342,981.947656732157,100476.313043275,100007.055922966,101052.637727859,370.010195820662,283.363578508061,275.365541874969,291.254653028845,6.21603031872245,295.013373431987,291.521070199282,297.945747707475,2.18108787577448,3.27613628206321,-4.02872554493003,7.49176402782219,3.76370558351726,3.69955116103902,-1.5071837764032,6.51694025662399,2.25858862340897,0.000209750434458063,0,0.0013997847837824,0.000468173626941948,17,4
